id,smile,gap,Lumo(ev),Wavelength(nm)
d1578ea4f29d38c285691afda59dca9e,C1CC[C@H]([C@H]2[C@H](O2)CC1)O,8.2013954,1.20109354,175.01
75475c9c92ba3d2ab5fb2dad6e1a46db,C1CC/C=C/C=C/C=C/C1,5.89744003,-0.11265354,237.35
b8c04a179e563c1a87524ddd8b461136,CC/C(=C/CCO)/C,6.78778395,0.79809863,185.9
397914b47b1633ababc322d161907dd9,CC/C(=C/C(C)O)/C,6.60166071,0.35646409999999995,202.41
735be3ddc00438a3bf303a3d39a2b6eb,CC[C@@H]1[C@@H]([C@@H]1OC)C(=O)O,6.4163538,-0.42830114,259.88
c4202eb00b9b33db9a2a82497c7cf86b,C1CC[C@H]([C@@H](C1)O)OCCO,8.14071487,1.75891904,176.7
261a1186e3c931668e9bd23f8c1bbbcc,CC/C(=C/CC(=O)C)/C,5.62941168,-0.60734952,304.34
a7abed6720b832968589fdc036f98399,C[C@@H]1[C@@H]([C@H]1C(F)(F)F)F,9.83759283,1.76408913,144.95
1d218f79fac638789ac2881bf4b96272,C1CC[C@H](C[C@@H]2C[C@H]2C1)O,8.23296016,1.41633255,175.3
a73781e07e403675baea8831688616fb,CC/C(=C/C=[C](C)C)O,5.91186186,0.63483263,231.75
929965b18c4a340faec6d36ed1a53d6e,C[C@@H]1[C@@H]([C@H]1C=O)C,5.90533122,-0.66340418,307.75
287f0e04a82430d3aa3ddeb79ac57293,CC/C(=C/C(C)C)/C,6.81445073,0.79156799,182.18
b80e3021793b3446aa49401dc8885c60,C12C(O1)(O2)O,3.24545597,-2.75729063,470.26
9383998667573151a841c0aed104af0e,CC[C@@H]1[C@@H]([C@H](OC1=O)CO)O,6.46370094,-0.69823426,259.42
1909817dcded3c1387bc3413529285c9,CC/C(=C/C1CC1)C,6.48274864,0.55102275,194.61
76fc3a6ec33238ad9f56bbac02dbcc4c,CC/C(=C/C)OC(=O)OC,5.86859637,-0.37469547,242.01
07020c10874e3ae39b4fb08f6108ea6d,C1[C@@H]2[C@H]1C2(F)F,7.62343376,0.25170175,171.71
04d82a9c5bc93670896732ac3f4747a5,CC/C(=C/C=C)/OCC,5.3279138,-0.31619182,228.66
b10706ac11123b30a26ba6b3a7dbfae5,CC/C/1=CCOCC1,6.69064068,0.50911781,203.91
646b655b4ca5308a914188a15fa20c0d,C1C[C@H]2[C@H]1OCCOCCCCO2,8.00765308,1.79021169,177.21
ded61db6743b338b81131557dbd21bdf,CC/C(=C/C1=CCC1)C,5.11185846,-0.32299457,237.82
bfda5b0f8c0d33fea00fc7dc57c464f8,CC/C(=C/CC#CC)/C,6.48764662,0.55836972,202.39
be320cd00a3f34a889569d4ee3c6408f,CC/C(=C/C)O/C=C/OC,5.72274541,0.68517298,232.15
96bb0c97fcb23c3698967e056084e84a,CC/C(=C/CC(=O)O)/C,5.93798442,-0.42639637,257.78
4aa3daf967773e1993c7bfd9b67de9ae,C12CC1C2(F)F,7.62370587,0.25170175,171.71
b94bd3af54a1367a84003e7f00e42a92,C[C@@H]1[C@@H]([C@H]1OC)C=O,5.56083996,-1.14258989,322.54
bf2695cc109430e6ad3a0119794fe9cb,CC/C(=C/C1C=CC1)C,6.47567378,0.49605653,219.77
2d9db25710bf3217b5707513d2feff5c,CC/C/1(/C=CC1)OC,6.69499444,0.17850416,214.25
41b16be8d7bd37f28d8768e6060051aa,C12C(=C1O2)CO,4.30559653,-2.07701563,428.24
fb986f8e53e538589ceb3487d6243ed7,C1CC[C@H]([C@@H](C1)O)OCCCO,8.19622531,1.60572111,174.86
6a3ea2bb3bf03818a6b0838802f0f518,C1[C@@H]2[C@@]1(O)OC2,7.33472505,1.1537464,194.22
7b30c8b7cc763e77ac258796d8187c13,C[C@@H]1[C@@H]([C@H](O1)CO)O,7.90397917,1.16980089,177.49
32668f9deb093decb4c962761c7bfbcc,C[C@@H]1[C@@H]([C@H]1OC)CO,7.67513466,1.51347582,178.95
251397c7c5863570a557fe7c23972457,CC/C(=C/OCC)/C=C,5.20056632,-0.0190477,250.91
fef76436dbf1313c9ca633e8dad859d6,C1[C@@H]2[C@H]1CC=C2,6.98805691,0.7836768,189.03
47d4c5e32ee73f75b6f1eb4095b08826,C1COCC1(C(CCO)CO)O,7.55758314,1.19673978,179.2
516b441988a03bc585fa5092c6bc96f2,C[C@@H]1[C@@H]([C@H](C1=O)C)O,5.48900292,-0.97497013,327.98
0f8052295a053dd98f614b52a6c122f6,C1[C@H](OO1)C=O,4.64328504,-1.62585725,349.12
eb24a08e4e8c318ea404a1a57f5ad0bc,C1C[C@H]2[C@@H]1OCCOCCOCCO2,7.71567905,1.42558429,183.96
0ac11e70bff03875afe4d89d7e254e2b,C1CCC[C@H]2C[C@@H]2CCC1,8.71976495,1.93143678,161.42
bf08c72beb3733c6a985cd589ebd7e96,C1[C@H](OO)C(=O)O1,6.11948179,-1.37986981,273.06
bf6c78d1c4e83f3a8ae98dadf5dbacd5,C12CC(=O)[C@H]3[C@@H]1C23,4.78015637,-0.90558208,320.27
16b0c345939e334a83366c4b901cba61,CC/C/1(/CCC1)CO,8.32275646,1.42395163,176.62
2dbb75a519f83c4bb7a81572546912c5,C1CC[C@@H]2/C=CCCC[C@H]2C1,6.93499546,0.69850637,183.46
af815cf0a30e363d98992127cfa05454,C12C(=O)C(=O)OC1O2,4.0925344,-4.03022121,498.37
acffd7845c613f508e8f6882be708bdf,CC/C(=C/C)/CC=C,6.32084319,0.30884485,213.35
b3aeaf2c0384350f92c1988e24548985,C1[C@@H]2[C@H]1[C@H]3[C@H]4[C@@H]2C34,5.25036245,-0.15591903,281.4
c733cd633c24396aa2ca161a9104bc4a,C[C@@H]1[C@H]2[C@@H]1[C@H](C=O)O2,5.22587255,-1.46340758,335.98
82eb4a4a87ee33a7a573097752146731,CC/C(=C/C1CC1CC)C,6.61526621,0.7238126,192.8
ee1fa01633e7397998634d5c2e3174c0,C12C(C1C(=O)C=O)O2,2.83919574,-3.64953932,681.17
49c7e34ca32930eca7e8238007b837f5,C12COC=CC1O2,6.39648977,0.33823273,207.84
f65d937439c83771bd30c683dcc85b24,C[C@@H]1[C@@H]([C@H](CO1)CO)O,7.23703756,0.51864166,193.28
b7d8f56b01e239fc91fe472b73743c9f,C1[C@@H]2[C@H]1O[C@H]3[C@@H]2C3,8.54452611,1.93633476,163.96
beca58e4ae6a3de1b7395837469a1411,C[C@@H]1[C@@H]([C@H]([C@H]1CO)O)O,7.692549700000001,1.19701189,190.38
17a8fbeb63ea3775a242c1df6dae2d80,C[C@@H]1[C@@H]([C@H]1CC)C,9.13391637,2.30885335,154.63
fbff5824bf7d35cd9e3f8dc588b026d3,CC/C(=C/COC/C)/C,6.74914433,0.52680496,201.9
169b373a960b32938f75823ede2021e8,C12CC(=O)C3C1C23,5.98696422,-0.34857291,289.03
cbf41b379f2a37729c7cebd1806dca82,C[C@@H]1[C@@H]([C@H]1OC)C(=O)OC,6.204108,-0.58041063,259.7
2420fde9efc5365d92df60160b0b5e1a,C12CC=CC1C2O,6.74587901,0.70911866,199.24
37ebb9a4be6b3d319784ef6717137772,C12CC1(C(O)O2)O,7.25064306,0.81932321,198.57
4a7f238cfa6b3b6392223313c695913c,C12C(O1)C=CC2OO,6.49390515,-0.40163436,226.82
d9ae76ac93f63d2589c46dc9dbc941d4,CC/C(=C/COCC)/OC,6.31159145,0.74503718,202.21
0caf163c2601316a9065254bbd4ef73d,C12CC(OC1)(C2)O,8.61445838,1.89687881,166.2
3472fdd182d0393295491601b42cfc95,C1CC[C@]2(CCC[C@@H]2C1)CO,8.45472981,1.45742116,174.84
09bdf3e217c238358c2dc3bc3497b311,CC[C@@H]1[C@@H]([C@H]2CC1[C@H]2O)C,8.6013971,1.64680972,171.53
b292306f6bf3379baaf7a4281c46f48a,C[C@@H]1[C@@H]([C@H]1CF)C(=O)C,5.90261012,-0.89333713,306.7
fafd40ccf50837fbaa937f3350489fac,C[C@@H]1[C@@H]([C@H]1OC)CC=C,6.74587901,0.42476371,205.59
dd6cfe34a4d0344098a316e31392b778,C[C@@H]1[C@@H]([C@H]1C(=O)O)C=C,6.22887001,-0.54612477,264.31
602e78d0d79a3943be811b31eb102e48,C[C@@H]1[C@@H]([C@H]1COC)OC,8.64248571,2.21524751,162.03
f79a919da79e3d0486fc0320807d083b,CC/C(=C/CO)/C(C)C,6.46288461,0.25523918,205.86
63f54d047d7e377383626d0dd261a3d6,C1[C@@H]2[C@H]1C=CCC2=O,5.79186135,-0.63646529,306.46
b05230f5800d3989888e0fe62f897fa0,C1CCC[C@H]2C[C@H]2[C@H](CC1)O,8.12438827,1.39674063,179.06
f37676f286db3e6c80e861c90e19b3fd,C12C(OC=CC1O2)OO,6.39948298,-0.05632677,219.05
9853a68d69cf355db3c168232c3c6adf,C[C@@H]1C[C@@]1(C)F,9.11214757,2.06776389,155.88
ceda45d013553cb18972288914f950ee,C[C@@H]1[C@@H]([C@H]1C2CC2)C=O,5.63839131,-0.97551435,322.37
89f229b946fa3fb0952c919bfdd65b55,C1[C@@H]2[C@H]1[C@H]3[C@H](O3)C=C2,6.64274932,0.22476286,204.14
3dbe9612d13b3e8086a13bcb43a9f68d,C1[C@H](OOO1)C(O)O,6.80982486,-0.021768799999999998,209.16
dbccbb83511e3654aae2c4c16d895b2e,C[C@@H]1[C@H]2[C@@H]1C3C4C2C34,4.91485082,0.1034018,295.85
f0ff641e113d3e2b98131bcc26051969,CC/C/1(C/C=C/CC1)O,7.21173133,0.75564947,180.28
19e70b7417d0315b812881ad7cd2d418,C12C(C2O)C1C(O)O,7.03458772,0.9115685,193.28
4622b8ef18c33aeca8afd1b463cf6263,C12C(O2)C=CC3C1O3,5.54886712,-0.64245171,271.01
b8837e23d99e396eba82681e3ba54097,C[C@@H]1[C@@H]([C@H]([C@H](OO1)C)O)O,7.82506727,0.90313309,181.98
ad98c33adbc3311e89330e42e1b9ff3b,C1[C@H](OO)[C@@H](O1)CO,7.6299644,0.93415363,185.7
9f371f19e8c13f6fb516be18ec621767,C[C@@H]1[C@@H]([C@H]([C@H]2C1O)CO2)O,7.60873982,0.92653455,187.87
26ad3002fa073072bc2937e950d4c08e,C12CC[C@@]1(C2)C(=O)O,6.26859807,-0.54394789,256.22
5f19514922ff3622bcbb46d1f1bedcad,C1[C@@H]2[C@H]1[C@H]([C@@H](C2)O)O,8.17119119,1.4312986,176.15
4873e319f6f33c548ec323efde0052fd,C12COOC2C1OC,7.69989667,1.58259176,193.78
441754a4a3d23ef48b0e63de8586160d,C1[C@@H]2[C@H]1CC3[C@@H](C2)O3,8.55459418,1.91728706,162.43
0a2cef9b6ef23449a241030230f25535,C1[C@@H]2[C@H]1[C@H]3[C@H](C3)[C@@H]2O,7.84193809,1.49415601,182.46
bad5bc423feb3bb193a9981ce2549e3e,C[C@@H]1C[C@@H]1C,9.54480247,2.48790173,147.54
668160cf1a0733769ffdd23ac6b52761,C1[C@H](OO[C@H]1C=O)C=O,5.15675661,-1.73823868,318.37
210920eb260f307c830cd36558bf3e3c,C1CCCC2C(CC=CO2)CC1,6.70587884,1.0122492,195.81
e60ce687940e326db66169d006fce98a,C[C@@H]1[C@@H]([C@H]1C2=CC=CO2)C,6.29853017,0.61632915,202.04
7b36f07448df3c599897b00f6f117a26,C1CC1CCCCCC2OCCO2,8.77445906,2.04653931,160.25
2ecb6fc76aa83b57bc98854bfd30adfa,C[C@@H]1C[C@@H]1C=C,6.98397526,0.41523986,187.41
a24bc3a8c4923bccb364b71385170dd1,C[C@@H]1C[C@@H]1CO,8.55813161,1.71266034,171.82
abde42de06c23f3f9ec4690ebde1e8f2,C1[C@@H]2[C@H]1O[C@@H]3C[C@H]2C3,8.45636247,2.06395435,166.47
17202ce3f3633c74934c208f91859267,C12COC3C1OC(O2)O3,9.06997052,1.72109575,153.73
2b3a4b71ed353d2680d7f6c9dada9d4b,C[C@@H]1[C@H]2[C@@H]1[C@@H]3C=C[C@H]3O2,5.71757532,-0.51183891,247.87
30640742fb953e4f90d41002b17580ed,C1[C@@H]2[C@H](C=C[C@H]2OO)O1,6.43186407,-0.13387812,226.28
029a867086383472ae4d8a4686ddf00d,C[C@@H]1[C@@H]([C@H]([C@@H]1CO)O)O,7.80003315,1.34912138,188.88
4ba240e0dbfa3fb197670da81ac6cdde,C[C@@H]1[C@@H]([C@H]1CO)CC=C,7.09445192,0.53496826,187.28
051f69f66fc23ae98d6631d402020192,CC/C(=C/CCC(C)C)/C,6.6313207,0.69524105,186.7
e48fe6fc361b30edbd8a6a58cc9fdf1a,CC[C@@H]1[C@@H](O1)CCCC(C)C,8.655819099999999,1.90531422,160.48
877096e3f7c13dd5bbffeeac0083218f,C[C@@H]1[C@@H]([C@H]1C(C)C)C,8.95704487,2.30041794,156.57
d64b92eab1813ee9970443b4cf4afae9,C[C@@H]1[C@@H]([C@H](C[C@@H](O1)O)O)O,7.38833072,0.94939179,191.83
a9e768edd64a3480bca5b61c77ac1e84,C[C@@H]1[C@@H]([C@H](CO1)C=C)O,6.76683148,0.10530657,207.77
35bf84f93e013814a59862eaa7178435,C[C@@H]1[C@H]2[C@@H]1[C@@H](CC2)O,8.6231659,1.88653863,169.37
daecc3346be93d36b482ff29088442a2,C[C@@H]1[C@@H]([C@H]([C@@H](OO1)C)O)O,7.46152831,0.60979851,194.58
718c188ba8e939da9b6133819e7ffdec,C[C@@H]1[C@@H]([C@H]([C@H](CO1)O)O)O,7.79023719,1.1129299,182.84
7edd0e756a1a334c8484c8ac5f76a82e,C[C@@H]1[C@@H]([C@H]([C@@H]1O)CCO)O,8.1061569,1.40463182,177.21
dec2a692b0423ca8ac0b7cf173357da0,C12CC(OOC2)OC1,8.34751847,1.54123104,181.38
ac6c0b1078ac369f8efbed831f207e20,C[C@@H]1[C@H]2[C@@H]1C(=C)CC2,6.59621851,0.49088644,199.09
a12b0b773e47387a96cc6e7bb83ebe6d,C12COOC=C2COC1=O,5.63893553,-1.02694314,264.52
0c0165ce39bb39a0ab3ce2d18b6f2fe8,C[C@@H]1[C@@H]([C@H]1C(O)(C)C)C,8.36275663,1.66830641,172.86
144da171f003328ca166a9aaf207b219,C1[C@@H]2[C@H](C[C@@H](O1)OO)OO2,7.02751286,1.10041284,216.43
f07848e71ac03018b94c5fc5c458d35c,C1[C@@H]2[C@H](C=C[C@H]1C=C2)O,6.14125059,-0.00489798,232.39
948ae53165bf33b1bd30dedf6757897a,C1[C@@H]2[C@H](C[C@H](O1)O2)CO,8.2286064,1.35946156,172.56
407e78307f4738b1ac9be0640a0cc4f1,C[C@@H]1[C@H]2[C@@H]1[C@H](C=C)CO2,6.61308933,0.21034103,210.76
a089568e595530ca87f18d9627526085,C1[C@@H]2[C@H]1C[C@@H]3[C@H](C2)C3,9.02915402,2.16762826,152.44
77e694871ede37689ac4d9af4c376a51,C1[C@H](O1)CO,8.3075183,1.29143406,176.34
00a554d51bf43b778769a735a259da50,CC/C(=C/C=C)/CCCCO,5.79703144,-0.36353896,238.03
2b411e08d40a3ee4b595d6056a4db270,C[C@@H]1C[C@@H]1C=O,5.83784794,-0.94721491,315.72
cea8a2d9943f379baf6c68249d35b59f,C[C@@H]1[C@@H]([C@H]1OC)C2OC2O,7.87187019,1.54939434,172.43
acfb128655923dffad77823ed1ab62d9,C[C@@H]1[C@@H]([C@H]([C@@H]1CO)CO)O,8.18071504,1.51429215,177.27
1142cd1b58f838239db48373832b4e05,C1[C@H](O1)C2OO2,8.02153069,0.88898337,195.49
375778bb81c43ac98c2e8e1858329d0f,C1CC[C@H]([C@H](C1)CCO)CCO,8.51595456,1.63646954,174.26
493967a10d7a36f8a431fad8a6ee86e9,C12CCC(C1)C(=O)C2,5.88056921,-0.49741708,305.63
1ce10eff59a7394f80c33d3b131c4832,C1CCCC[C@H]2[C@H](O2)CCC1,8.92956176,2.03647124,157.72
ad6f6c0b289f3d5eb712dbee1d04b002,C[C@@H]1C[C@@H]1/C=C/C=O,4.97063337,-1.72844272,372.28
8a4e8747307e3aacaaef75ca29eac966,C[C@@H]1[C@H]2[C@@H]1C=C=CCC2,2.0789204,-2.07130132,1258.26
7b97145b47ee3d6f87e924768e3b1150,C[C@@H]1[C@@H]([C@H]1C2=CC=CO2)CO,6.32220374,0.63292786,200.62
50e856bbc3a33c1fac26c6e1858b4c50,CC[C@@H]1[C@@H]([C@@H]1C=C)CC=C,6.80928064,0.26176982,204.22
b4e29427bef73ed6a889824264b12652,C[C@@H]1C[C@@H]1OC,8.89092214,2.43973826,159.04
5192414d1f36360882a86147c4670ec6,C[C@@H]1C[C@@]1(C)OC,8.74888072,2.16980514,159.62
6aa786c83af63c0dad91c4661df91b9b,C1CCCC[C@@H]2C[C@@H]2CCC1,8.89228269,2.06749178,156.89
58144ba09085319891d653626d126470,C[C@@H]1[C@H]2[C@@H]1CC(C2)C,8.9034392,2.17715211,158.98
a74869ca3434353ba26ce744cea84eb1,C1[C@@H]2[C@H](COCO2)OCO1,8.84738454,1.82259278,161.47
10450a199bd13fb48badcbd63e2e02ec,C[C@@H]1[C@@H]([C@H]1CF)C(C)C=C,7.44139217,0.62095502,181.43
6c561b889c13314597f8ede893a9aa81,C1[C@@H]2[C@H]([C@H]1O)C[C@@H]3[C@H]2O3,8.12656515,1.3741555,175.48
11a0b13fa44033b3a8480f489f4f7c24,C12CCC=CC(C1)C2,6.71757957,0.50857359,189.34
c2093e8b32d23a92b4e73b0abb6f5954,C[C@@H]1C[C@@H]1OCC,8.68194166,2.25443135,162.76
d241532343293303847441dd71640889,C1[C@H](O1)[C@@H](O)O,8.11622497,1.12762384,175.78
90a2049da2d73caeafb9063bbfd31605,CC/C(=C/C1CCCC1)/C,6.57064017,0.67374436,190.78
4410fe37cebb304792e8f10497fce90b,C[C@@H]1C[C@@H]1[C@@H](C)O,8.37445736,1.55592498,175.6
a57433be308b38818f4b3fc2b9ebc713,C1[C@H](O1)[C@H](O)O,8.57881197,1.25905297,166.47
08a6d2cfefe0310fa2d5265fd33212e0,C[C@@H]1[C@@H]([C@H]([C@@H]1C)O)CO,8.20357228,1.53170719,176.64
df45fa1caa4235078b75a6aea4926226,C1[C@H](O1)CC=O,5.77852796,-1.23918894,316.6
81705d221583362ebb2879a9a6184668,C1[C@@H]2[C@H](CCC(=C1)O2)O,5.03185812,-0.72517315,268.36
ee51605991b839c699d40930bb4d6d90,C1CCC[C@H](C[C@H](CC1)O)CO,8.19622531,1.38558412,176.97
48a839143c993ba7af2df663bf707b2b,C1[C@H](O[C@@H]1[O-])O,4.39756971,5.93907286,335.82
e9f5862f552d3de3a1f031d78376c61a,C1C[C@H]2[C@H]1OCCOCCCCOC2,8.22452475,2.19483926,170.39
30bd0f06e9ab35d0bfa2d7ddcbe42de0,C[C@@H]1C[C@@H]1C(F)F,9.75623194,1.90177679,143.97
ec01ab0bcb0135969f98b60948b40334,C[C@@H]1C[C@@H]1[C@@H]([C@@H])O,2.67865084,-2.66640589,1354.6
86c03b2132303220a12f7818accf9cec,C1[C@@H]2[C@H](C[C@@H]1O)C[C@@H]2O,8.08384388,1.28245443,176.13
483d712c96463643b1b1b17766ccdb81,CC[C@@H]1[C@@H]([C@@H](OC1=O)C)OC,6.60547025,-0.39809693,255.75
f7c13e0698503ab784a62a4442ac87f4,C[C@@H]1C[C@@H]1/C(=O)O,6.56519797,-0.5523833,261.15
44f990733b3f32fb842ce1cc55505160,C[C@@H]1[C@H]2[C@@H]1[C@H](C=C)CC2,7.20492858,0.56353981,189.01
382332d7fd483136a547e587d5c20da2,C[C@@H]1C[C@@H]1C=[O+]C,4.12981347,-8.16112312,386.8
629c047032473155ab58982a9ed14b24,C[C@@H]1[C@@H]([C@H](C=CO1)O)OCO,6.57635448,0.58612494,202.2
208436a8863d3c86a7c22d29c05569fc,C[C@@H]1C[C@@]1(C(=O)OC)O,5.99975339,-0.8897997,278.25
0cffd3d2e5dd3ef288466fd0b1ff7900,CC[C@@H]1[C@@]2(O1)CCOCOC2C,8.34806269,1.60898643,167.44
5a02936f75853eb580391e5528053441,C[C@@H]1[C@H]2[C@@H]1C=CCCC2,6.75458653,0.49415176,198.32
5153b59cfddb314e8ab8c79e400bcde4,C[C@@H]1C[C@@H]1/C=C/O,6.58098035,0.96626261,215.74
b924bac4592837efbfb358f8a44c41a9,C[C@@H]1[C@@H]([C@H]1C=O)[C@@H](C)CCO,5.92274626,-0.598642,305.73
35b19e9dcbca3549b45c6c62c2c62ffe,C[C@@H]1[C@@H]([C@H]1OC)C(C)C,8.37609002,2.13470295,166.05
a9a44fbed83b30fab11cf43e0475c6e5,C1[C@@H]([C@@](O1)(O)O)C=O,5.78941236,-1.3142913,319.08
409b8ac355003b6e84b580a231f3ff67,C[C@@H]1C[C@@H]1/C(=CC=O)O,4.96165374,-1.30313479,371.7
bf6f2ba0225633c6af7e1ee78c117f91,C[C@@H]1C[C@@H]1CC=O,5.80111309,-0.89905144,317.07
7c48cb5fba173de1b3074317a71e6b8e,C[C@@H]1[C@H]2[C@@H]1C3CCC2C3,8.58370995,1.98585878,165.83
f68754286b053a8d9f0c6b7d2359b6b9,C1[C@@H]([C@@](=C)O1)CO,6.93744445,0.60816585,183.79
195c652b47913fcfa542c3d2b7e389fd,C1[C@@H]([C@H]2[C@@H]1O2)O,7.95404741,1.11973265,179.65
1c6301d90cfb3b7692982b7cc705eeb4,C1[C@@H]([C@@]2([C@H]1O2)C=O)O,5.53716639,-1.57796589,324.6
2d02ee2deaa83f08b53a0d9dd3ad544e,C[C@@H]1C[C@@H]1C#CCOC,7.45445345,1.04027653,204.26
03cb089cdb1935d298c36f3ef936bead,C12CCO[C@H]1C=CC2=CO,5.33471655,-0.03292531,231.0
553fe482253a30e993bb55957cb4adff,C[C@@H]1[C@H]2[C@@H]1CCCCC2,8.90588819,2.2258598,158.11
79099bb05b223512907f711f30b44361,C1[C@H](O[C@@H]1O)CO,8.39105607,1.551027,174.06
f68f31097ded328e87e946e77c342d22,C1[C@@H]([C@@]1[C@@](CO)O)O,3.52790615,-2.17524734,411.25
0349324169203b82b2773e944eb84de5,C[C@@H]1C[C@@H]1OC(=O)C,6.73308984,-0.32517145,251.41
f6ce60815e3d35e8b0a4ba34bd3a6e6b,C12CCC=CC1CC2O,7.07404367,0.71673774,186.66
51d73ca566c6316e85ded7e7c7a28244,C[C@@H]1[C@@H]([C@H](C=CO1)OC)OC,6.72166122,0.8408199000000001,193.6
8a1b9ff567ea338199486d49abab08b3,C[C@@H]1[C@H]2[C@@H]1[C@@H]3C=C[C@H]2OC3,6.57308916,0.18095315,223.5
9eab8016b5423dfdba23f5091ff637a3,C[C@@H]1C[C@@H]1OCCO,7.84901295,1.48980225,177.94
88e3bfc571fa3546a94a979cdb2b923e,C[C@@H]1C[C@@H]1[C@@H]2[C@H](O2)CO,8.33119187,1.35157037,174.67
4adfb3392a9d3a03bf80211a0664e581,C[C@@H]1C[C@@H]1CC(=O)C,5.93308644,-0.42503582,301.81
be73286b405433e89976704555f7ac0c,C[C@@H]1C[C@@H]1/C=C/C(=O)OC,5.54913923,-1.45769327,295.12
6f5ef05c910434bd90cda31c8f8493a6,C[C@@H]1C[C@@H]1CCO,8.34425315,1.57905433,176.3
5b680f8bf2eb346483b58950cd906c22,C1[C@H](O[C@@H]1/C=O)CO,5.4258734,-1.29197828,325.83
64308fbc3b2239fab712c0390ab6b45a,C[C@@H]1[C@@H]([C@H]1OC)CC(C)C,8.26642969,2.07429453,166.38
4c03768160a53b29a8c46a5ee0ad5ebe,C1[C@@H]([C@@H]2[C@H]1O2)O,8.20166751,1.30531167,173.16
cc4a3744decd3cafa5822540f9002e4d,C[C@@H]1C[C@@H]1/C=C/OC=C,5.87349435,0.13714344,224.51
a05df425739d3148952478cb83364367,C1[C@@H]2[C@H](CC[C@H]1O)C[C@@H]2O,8.1061569,1.34884927,176.24
18da0172f1aa3e9bb8494b0ccbbf4fe1,C1[C@@H]([C@@](=O)[C@@H](O1)CO)O,5.09036177,-1.62340826,363.01
56d70d08ec8a34f3ae2622ddcfe81569,C[C@@H]1[C@H]2[C@@H]1CC=CC3C2C3,6.80275,0.58313173,196.7
e08491f5e07530a9be5773714c4e709a,C[C@@H]1C[C@@H]1/C(=CC)C,6.47567378,0.53823358,193.86
d65bc4bea6a73d6cb4a263577a508bc7,C[C@@H]1[C@@H]([C@H]1COC)OCOC,8.77500328,2.17715211,157.94
5d3400ffda473352a662c8a47b3b78c7,C[C@@H]1C[C@@]1(C)CC(=O)C,5.70777936,-0.64163538,313.24
2d6d1c74529c37848cb21e8c0e0d460a,C[C@@H]1[C@@H]([C@H]1C2CCCCC2)O,8.12357194,1.82667443,180.9
9c52b20183fe3a9595154fffe6ca0b63,C[C@@H]1[C@@H]([C@H]1C(COC)CO)O,7.69908034,1.46640079,181.98
a9bc9635a536307bb755daf6dd9806f4,C[C@@H]1C[C@@H]1[C@@H]2C[C@@H]2C,8.72085339,2.17742422,161.75
e3eafe68a4c7373fae85f58a7ef9314a,C1[C@H](O[C@@H]1/C=C/C=O)O,4.87920441,-2.05470261,382.08
4025c40ae14135dfa962424a70f65c3e,C[C@@H]1C[C@@H]1/C=C/CO,6.39567344,0.04598659,213.71
a21d82637cd5360182a865963d4f6e05,C1CC[C@H]([C@H](C1)CCO)CCCO,8.31078362,1.48653693,173.08
0368bd97f43e31b29fddc0bb81ce269b,C[C@@H]1C[C@@H]1C[C@@H](O)O,8.34044361,1.36163844,172.15
cd2bdb9aa3393442acbeddc1ad000741,C[C@@H]1C[C@@H]1C(C)C,9.42126453,2.33143848,147.44
53d3bd4e89b63b50999b029440d17233,C1[C@@H]([C@H]2[C@@H](C1=O)O2)O,5.51621392,-1.51510848,331.54
a806908f57a83196b40387480b17ed1e,C1[C@@H]([C@H](C=C1)O)O,7.21472454,0.571431,195.67
ec66eb776d9337b68e19e84a03ab2198,CC/C/1(CC2CCC1)CC2,9.59024484,1.89687881,142.9
788fbce788cd39e49d86bf3381b01133,C1[C@@H]([C@@H]2[C@H]1C2)O,7.87295863,1.54150315,183.4
1b92396cb6a231bab2a60508b9e2706d,C[C@@H]1C[C@@H]1C#CC2CC2,7.18860198,1.21660381,212.69
6296a8d37dd63155add41ba48d7bde88,C[C@@H]1[C@@H]([C@H](C1(C)C)C)C,9.224528999999999,2.0000085,149.89
34f8de49cba43c13aaf793df4a38685e,C1[C@H](O1)CC[C@@H]2CO2,9.62371437,2.54558905,150.34
a1ea15415b963a59885efa6ad2b9a5cd,C[C@@H]1C[C@@H]1C[C@@H](C)O,8.44248486,1.52163912,173.32
599b5b9357383d1399b7c47744d95b0d,C1[C@@H]([C@H]2[C@@H]1O2)CO,8.30044344,1.51265949,171.74
601010e581503f008321b668263330eb,C[C@@H]1C[C@@]12/CC[C@@H]2C=C,7.14778548,0.66694161,190.9
77b83d3376383d688f61d3739cc6f42f,C1[C@@H]([C@H]2[C@@H]([C@@H]1O2)O)O,8.09064663,1.39755696,175.37
1d1270f399d23c4ea9a9a397ed0f35b8,C[C@@H]1[C@@H]([C@H]1COCC(C)C)C,8.53772336,2.15184588,163.98
5f45ed588f953486ae7706ae70376426,C1[C@@H]([C@@H]2[C@H]1O2)CO,8.17200752,1.3714343999999998,171.12
ec16e3a84a2936399b3385143a9567b0,C[C@@H]1C[C@@H]1C#CCCC,7.64248146,1.42884961,198.91
97c306c0424630049dc086c971edc4c4,C1[C@@H]([C@H]2[C@H](O1)CO2)O,7.57608662,0.78803056,192.61
3eb8991c1201349aa835184c747525c5,C[C@@H]1[C@H]2[C@@H]1C(CCCC2)O,8.1034358,1.51238738,179.47
d76ebc4caaed3aacb4b08e585a9aa01b,C1[C@@H]([C@@H]2[C@H]1O2)C=O,5.68873166,-1.37633238,317.27
